X_id,LICENSED_SPACES,PARKING_TYPE,STREETNAME,STREETNO,WARD
2491449,1,Front Yard,SOUDAN AVE,519,15
2491450,2,Boulevard Parking,SOUDAN AVE,524,15
2491451,1,Front Yard,SOUDAN AVE,525,15
2491452,1,Widened Driveway,SOUDAN AVE,527,15
2491453,1,Front Yard,SOUDAN AVE,530,15
2491454,1,Widened Driveway,SOUDAN AVE,531,15
2491455,1,Widened Driveway,SOUDAN AVE,532,15
2491456,1,Front Yard,SOUDAN AVE,533,15
2491457,1,Front Yard,SOUDAN AVE,536,15
2491458,1,Widened Driveway,SOUDAN AVE,549,15
2491459,1,Front Yard,SOUDAN AVE,551,15
2491460,1,Front Yard,SOUDAN AVE,553,15
2491461,1,Front Yard,SOUDAN AVE,557,15
2491462,1,Widened Driveway,SOUDAN AVE,565,15
2491463,1,Widened Driveway,SOUDAN AVE,589,15
2491464,1,Front Yard,SOUDAN AVE,616,15
2491465,1,Front Yard,SOUDAN AVE,627,15
2491466,1,Front Yard,SOUDAN AVE,645,15
2491467,2,Widened Driveway,SOUDAN AVE,649,15
2491468,1,Front Yard,SOUDAN AVE,65,12
2491469,1,Widened Driveway,SOUDAN AVE,661,15
2491470,1,Front Yard,SOUDAN AVE,665,15
2491471,1,Widened Driveway,SOUDAN AVE,669,15
2491472,1,Front Yard,SOUDAN AVE,675,15
2491473,1,Widened Driveway,SOUDAN AVE,677,15
2491474,1,Widened Driveway,SOUDAN AVE,679,15
2491475,1,Front Yard,SOUDAN AVE,681,15
2491476,1,Front Yard,SOUDAN AVE,683,15
2491477,1,Widened Driveway,SOUDAN AVE,69,12
2491478,1,Front Yard,SOUDAN AVE,85,12
2491479,1,Front Yard,SOUDAN AVE,89,12
2491480,1,Front Yard,SOUDAN AVE,91,12
2491481,2,Front Yard,SOUDAN AVE,93,12
2491482,1,Widened Driveway,SOUDAN AVE,95,12
2491483,1,Widened Driveway,SOUDAN AVE,97,12
2491484,1,Widened Driveway,SOUDAN AVE,99,12
2491485,1,Front Yard,SOUTH DR,129,11
2491486,1,Front Yard,SOUTH DR,36,11
2491487,2,Front Yard,SOUTH DR,94,11
2491488,1,Front Yard,SOUTH DR,96,11
2491489,1,Front Yard,SOUTHRIDGE AVE,19,19
2491490,1,Front Yard,SOUTHVALE DR,54,15
2491491,1,Front Yard,SOUTHWOOD DR,107,19
2491492,1,Widened Driveway,SOUTHWOOD DR,39,19
2491493,1,Widened Driveway,SOUTHWOOD DR,43,19
2491494,1,Widened Driveway,SOUTHWOOD DR,47,19
2491495,1,Widened Driveway,SPADINA RD,1021,8
2491496,1,Widened Driveway,SPADINA RD,1027,8
2491497,1,Widened Driveway,SPADINA RD,1029,8
2491498,1,Front Yard,SPADINA RD,1049,8
2491499,1,Widened Driveway,SPADINA RD,1059,8
2491500,1,Front Yard,SPADINA RD,1073,8
2491501,1,Widened Driveway,SPADINA RD,1085,8
2491502,1,Widened Driveway,SPADINA RD,1093,8
2491503,2,Front Yard,SPADINA RD,294,12
2491504,1,Front Yard,SPADINA RD,296,12
2491505,2,Widened Driveway,SPADINA RD,320,12
2491506,1,Front Yard,SPADINA RD,352B ,12
2491507,2,Widened Driveway,SPADINA RD,352C ,12
2491508,1,Widened Driveway,SPADINA RD,367,12
2491509,2,Widened Driveway,SPADINA RD,369,12
2491510,2,Widened Driveway,SPADINA RD,373,12
2491511,1,Widened Driveway,SPADINA RD,375,12
2491512,2,Boulevard Parking,SPADINA RD,465,12
2491513,1,Front Yard,SPADINA RD,466,12
2491514,1,Front Yard,SPADINA RD,505,12
2491515,1,Boulevard Parking,SPARKHALL AVE,88,14
2491516,1,Front Yard,SPEARS ST,24,5
2491517,1,Front Yard,SPEARS ST,2A ,5
2491518,1,Front Yard,SPEARS ST,83,5
2491519,1,Front Yard,SPEARS ST,85,5
2491520,1,Front Yard,SPEARS ST,86,5
2491521,1,Front Yard,SPEARS ST,87,5
2491522,1,Front Yard,SPEARS ST,89,5
2491523,1,Front Yard,SPENCER AVE,114,4
2491524,2,Front Yard,SPENCER AVE,18,4
2491525,1,Front Yard,SPENCER AVE,20,4
2491526,2,Front Yard,SPENCER AVE,24,4
2491527,1,Front Yard,SPENCER AVE,26,4
2491528,2,Front Yard,SPENCER AVE,28,4
2491529,2,Front Yard,SPENCER AVE,44,4
2491530,2,Front Yard,SPENCER AVE,48,4
2491531,1,Widened Driveway,SPENCER AVE,52,4
2491532,1,Front Yard,SPENCER AVE,54,4
2491533,1,Front Yard,SPENCER AVE,62,4
2491534,1,Front Yard,SPENCER AVE,64,4
2491535,1,Front Yard,SPENCER AVE,66,4
2491536,2,Front Yard,SPENCER AVE,88,4
2491537,2,Front Yard,SPENCER AVE,90,4
2491538,1,Front Yard,SPRING GROVE AVE,11,9
2491539,1,Front Yard,SPRING GROVE AVE,12,9
2491540,1,Front Yard,SPRING GROVE AVE,21,9
2491541,1,Front Yard,SPRING GROVE AVE,23,9
2491542,1,Front Yard,SPRING GROVE AVE,24,9
2491543,1,Front Yard,SPRING GROVE AVE,26,9
2491544,1,Front Yard,SPRING GROVE AVE,27,9
2491545,1,Front Yard,SPRING GROVE AVE,28,9
2491546,1,Front Yard,ORIOLE GDNS,57,12
2491547,1,Front Yard,ORIOLE GDNS,59,12
2491548,1,Widened Driveway,ORIOLE GDNS,65,12
2491549,1,Front Yard,ORIOLE GDNS,69,12
2491550,1,Front Yard,ORIOLE GDNS,71,12
2491551,1,Widened Driveway,ORIOLE GDNS,8,12
2491552,1,Front Yard,ORIOLE PARKWAY,569,8
2491553,1,Widened Driveway,ORIOLE PARKWAY,600,8
2491554,1,Widened Driveway,ORIOLE PKWY,5,12
2491555,1,Front Yard,ORIOLE PKWY,564,8
2491556,1,Front Yard,ORIOLE PKWY,570,8
2491557,1,Front Yard,ORIOLE PKWY,571,8
2491558,1,Widened Driveway,ORIOLE PKWY,605,8
2491559,1,Widened Driveway,ORIOLE PKWY,615,8
2491560,1,Widened Driveway,ORIOLE PKWY,621,8
2491561,1,Front Yard,ORIOLE PKWY,625,8
2491562,1,Widened Driveway,ORIOLE PKWY,663,8
2491563,1,Widened Driveway,ORIOLE PKWY,665,8
2491564,1,Widened Driveway,ORIOLE PKWY,667,8
2491565,1,Widened Driveway,ORIOLE PKWY,669,8
2491566,1,Front Yard,ORIOLE PKWY,670,8
2491567,1,Front Yard,ORIOLE PKWY,671,8
2491568,1,Widened Driveway,ORIOLE PKWY,672,8
2491569,2,Widened Driveway,ORIOLE PKWY,673,8
2491570,1,Front Yard,ORIOLE PKWY,674,8
2491571,1,Widened Driveway,ORIOLE PKWY,691,8
2491572,1,Front Yard,ORIOLE PKWY,715,8
2491573,1,Front Yard,ORIOLE RD,34,12
2491574,1,Front Yard,ORIOLE RD,57,12
2491575,1,Widened Driveway,ORIOLE RD,61,12
2491576,1,Front Yard,ORLEY AVE,11,19
2491577,1,Front Yard,ORLEY AVE,13,19
2491578,1,Widened Driveway,ORLEY AVE,24,19
2491579,1,Front Yard,ORLEY AVE,3,19
2491580,1,Front Yard,ORLEY AVE,4,19
2491581,1,Front Yard,ORLEY AVE,52,19
2491582,1,Front Yard,ORLEY AVE,53,19
2491583,1,Front Yard,ORLEY AVE,55,19
2491584,1,Front Yard,ORLEY AVE,60,19
2491585,1,Front Yard,ORMSBY CRES,17,12
2491586,1,Front Yard,OSBORNE AVE,28,19
2491587,1,Front Yard,OSBORNE AVE,30,19
2491588,1,Widened Driveway,OSBORNE AVE,62,19
2491589,1,Front Yard,OSBORNE AVE,66A ,19
2491590,1,Widened Driveway,OSBORNE AVE,72,19
2491591,2,Widened Driveway,OSBORNE AVE,76,19
2491592,1,Widened Driveway,OSBORNE AVE,78,19
2491593,1,Widened Driveway,OSBORNE AVE,97,19
2491594,1,Front Yard,OSLER ST,142,9
2491595,1,Front Yard,OSLER ST,146,9
2491596,1,Widened Driveway,OSLER ST,206,9
2491597,1,Front Yard,OSLER ST,212,9
2491598,1,Front Yard,OSLER ST,218,9
2491599,1,Front Yard,OSLER ST,244,9
2491600,1,Front Yard,OSLER ST,324,9
2491601,1,Front Yard,OSLER ST,328,9
2491602,1,Boulevard Parking,OSSINGTON AVE,1138,9
2491603,1,Front Yard,OSSINGTON AVE,1155,12
2491604,1,Boulevard Parking,OSSINGTON AVE,1165,12
2491605,1,Front Yard,OSSINGTON AVE,658,9
2491606,1,Boulevard Parking,OSSINGTON AVE,943,11
2491607,1,Front Yard,OSTEND AVE,2,4
2491608,1,Front Yard,OSTEND AVE,3,4
2491609,1,Widened Driveway,OSTEND AVE,5,4
2491610,1,Front Yard,OSTEND AVE,55,4
2491611,1,Front Yard,OSTEND AVE,57,4
2491612,1,Widened Driveway,OSTEND AVE,61,4
2491613,1,Front Yard,OSTEND AVE,68,4
2491614,1,Front Yard,OSTEND AVE,70,4
2491615,1,Widened Driveway,OSWALD CRES,22,12
2491616,1,Widened Driveway,PACIFIC AVE,157,4
2491617,1,Widened Driveway,PACIFIC AVE,159,4
2491618,1,Front Yard,PACIFIC AVE,161,4
2491619,1,Front Yard,PACIFIC AVE,172,4
2491620,1,Front Yard,PACIFIC AVE,184,4
2491621,1,Widened Driveway,PACIFIC AVE,240,4
2491622,1,Front Yard,PACIFIC AVE,249,4
2491623,1,Front Yard,PACIFIC AVE,305,4
2491624,1,Front Yard,PACIFIC AVE,314,4
2491625,1,Front Yard,PACIFIC AVE,351,4
2491626,1,Front Yard,PACIFIC AVE,353,4
2491627,1,Front Yard,PACIFIC AVE,355,4
2491628,1,Front Yard,PACIFIC AVE,357,4
2491629,1,Front Yard,PACIFIC AVE,359,4
2491630,1,Front Yard,PACIFIC AVE,367,4
2491631,1,Front Yard,PACIFIC AVE,375,4
2491632,1,Front Yard,PAGE AVE,10,13
2491633,1,Front Yard,PAGE AVE,12,13
2491634,1,Front Yard,PAGE AVE,20,4
2491635,1,Front Yard,PAGE AVE,4,13
2491636,1,Front Yard,PAGE AVE,6,13
2491637,1,Front Yard,PALISADES,38,4
2491638,1,Widened Driveway,PALMER AVE,10,19
2491639,1,Widened Driveway,PALMER AVE,12,19
2491640,1,Front Yard,PALMER AVE,25,19
2491641,1,Front Yard,PALMER AVE,43,19
2491642,1,Front Yard,PALMER AVE,53,19
2491643,1,Front Yard,PALMER AVE,55,19
2491644,1,Front Yard,PALMER AVE,57,31
2491645,1,Front Yard,PALMER AVE,61,19
2491646,1,Front Yard,PALMER AVE,63,19
2491647,2,Front Yard,PALMERSTON AVE,602,11
2491648,1,Front Yard,PALMERSTON AVE,887,11
2491649,1,Front Yard,PALMERSTON AVE,889,11
2491650,1,Front Yard,PALMERSTON AVE,920,11
2491651,1,Front Yard,PALMERSTON BLVD,331,11
2491652,1,Front Yard,PALMERSTON BLVD,335,11
2491653,1,Front Yard,PALMERSTON SQ,59,11
2491654,1,Front Yard,PAPE AVE,1094,14
2491655,1,Front Yard,PAPE AVE,1096,14
2491656,1,Front Yard,PAPE AVE,1098,14
2491657,1,Front Yard,PAPE AVE,1285,14
2491658,1,Front Yard,PAPE AVE,1287,14
2491659,1,Front Yard,PAPE AVE,1293,14
2491660,1,Front Yard,PAPE AVE,1294,14
2491661,1,Front Yard,PAPE AVE,1295,14
2491662,1,Front Yard,PAPE AVE,1297,14
2491663,1,Front Yard,PAPE AVE,1333,14
2491664,1,Front Yard,PAPE AVE,1338,14
2491665,1,Front Yard,PAPE AVE,1354,14
2491666,1,Front Yard,PAPE AVE,1356,14
2491667,2,Front Yard,PAPE AVE,823,14
2491668,1,Front Yard,PAPE AVE,914,14
2491669,1,Widened Driveway,PARK AVE,16,19
2491670,1,Boulevard Parking,PARK AVE,18,19
2491671,1,Widened Driveway,PARK HILL RD,30,8
2491672,1,Front Yard,PARK HILL RD,31,8
2491673,1,Boulevard Parking,PARK HILL RD,56,8
2491674,1,Front Yard,PARKDALE RD,45,4
2491675,1,Front Yard,PARKDALE RD,47,4
2491676,1,Front Yard,PARKDALE RD,48,4
2491677,1,Front Yard,PARKFIELD AVE,19,14
2491678,1,Front Yard,PARKFIELD AVE,21,14
2491679,1,Front Yard,PARKFIELD AVE,25,14
2491680,1,Front Yard,PARKHURST BLVD,109,15
2491681,1,Front Yard,PARKHURST BLVD,120,15
2491682,1,Front Yard,PARKHURST BLVD,131,15
2491683,1,Front Yard,PARKHURST BLVD,137,15
2491684,1,Front Yard,PARKHURST BLVD,138,15
2491685,1,Front Yard,PARKHURST BLVD,140,15
2491686,1,Front Yard,PARKHURST BLVD,142,15
2491687,1,Front Yard,PARKHURST BLVD,143,15
2491688,1,Front Yard,PARKHURST BLVD,144,15
2491689,1,Front Yard,PARKHURST BLVD,145,15
2491690,1,Front Yard,PARKHURST BLVD,146,15
2491691,1,Front Yard,PARKHURST BLVD,149,15
2491692,1,Front Yard,PARKHURST BLVD,152,15
2491693,1,Front Yard,PARKHURST BLVD,154,15
2491694,1,Front Yard,PARKHURST BLVD,186,15
2491695,1,Front Yard,PARKHURST BLVD,81,15
2491696,1,Front Yard,PARKMOUNT RD,212,14
2491697,1,Front Yard,PARKMOUNT RD,218,14
2491698,1,Front Yard,PARKSIDE DR,33,20
2491699,2,Front Yard,PARKSIDE DR,393,4
2491700,2,Front Yard,PARKSIDE DR,395,4
2491701,2,Front Yard,PARKSIDE DR,397,4
2491702,2,Front Yard,PARKSIDE DR,413,4
2491703,2,Front Yard,PARKSIDE DR,483,4
2491704,2,Front Yard,PARKSIDE DR,91,4
2491705,1,Front Yard,PARKVIEW HILL CRES,1,19
2491706,1,Front Yard,PARKVIEW HILL CRES,104,19
2491707,1,Front Yard,PARKVIEW HILL CRES,218,19
2491708,1,Front Yard,PARKVIEW HILL CRES,230,19
2491709,1,Widened Driveway,PARKVIEW HILL CRES,94A ,19
2491710,1,Front Yard,PARKWAY AVE,29,4
2491711,1,Front Yard,PATON RD,117,9
2491712,1,Front Yard,PATON RD,123,9
2491713,2,Boulevard Parking,PATON RD,126,9
2491714,1,Front Yard,PATON RD,130,9
2491715,1,Widened Driveway,PATRICIA DR,41,19
2491716,1,Widened Driveway,PATRICIA DR,43,19
2491717,1,Widened Driveway,PATRICIA DR,7,19
2491718,1,Front Yard,PAULINE AVE,32,9
2491719,1,Widened Driveway,PAULINE AVE,34,9
2491720,1,Front Yard,PAULINE AVE,37,9
2491721,1,Widened Driveway,PAULINE AVE,38,9
2491722,1,Widened Driveway,PAULINE AVE,39,9
2491723,1,Widened Driveway,PAULINE AVE,40,9
2491724,1,Widened Driveway,PAULINE AVE,44,9
2491725,1,Widened Driveway,PAULINE AVE,50,9
2491726,1,Front Yard,PAULINE AVE,54,9
2491727,1,Front Yard,PAULINE AVE,60,9
2491728,1,Front Yard,PAULINE AVE,62,9
2491729,1,Widened Driveway,PAULINE AVE,73,9
2491730,1,Front Yard,PAULINE AVE,74,9
2491731,1,Front Yard,PAULINE AVE,76,9
2491732,1,Front Yard,PAULINE AVE,78,9
2491733,1,Front Yard,PAULINE AVE,80,9
2491734,1,Front Yard,PAULINE AVE,82,9
2491735,1,Front Yard,PAULINE AVE,84,9
2491736,1,Front Yard,PAULINE AVE,86,9
2491737,1,Widened Driveway,PEARD RD,22,19
2491738,1,Widened Driveway,PEARD RD,28,19
2491739,1,Front Yard,PEARD RD,33,19
2491740,1,Front Yard,PEARD RD,38,19
2491741,1,Front Yard,PEARD RD,40,19
2491742,1,Front Yard,PEARSON AVE,199,4
2491743,1,Front Yard,PEARSON AVE,227,4
2491744,1,Front Yard,PEARSON AVE,230,4
2491745,1,Front Yard,PEARSON AVE,232,4
2491746,1,Front Yard,PEARSON AVE,53,4
2491747,1,Widened Driveway,PEARSON AVE,78,4
2491748,1,Front Yard,PEARSON AVE,80,4
2491749,1,Front Yard,PEARSON AVE,84,4
2491750,1,Front Yard,PENDEEN AVE,11,5
2491751,1,Front Yard,PENDEEN AVE,14,5
2491752,1,Front Yard,PENDEEN AVE,25,5
2491753,1,Front Yard,PENDEEN AVE,30,5
2491754,1,Front Yard,PENDEEN AVE,35,5
2491755,1,Widened Driveway,PENROSE RD,16,12
2491756,1,Front Yard,PEPLER AVE,10,14
2491757,1,Front Yard,PEPLER AVE,11,14
2491758,1,Front Yard,PEPLER AVE,12,14
2491759,1,Widened Driveway,PEPLER AVE,13,14
2491760,1,Front Yard,PEPLER AVE,14,14
2491761,1,Front Yard,PEPLER AVE,18,14
2491762,1,Front Yard,PEPLER AVE,19,14
2491763,1,Front Yard,PEPLER AVE,23,14
2491764,1,Front Yard,PEPLER AVE,24,14
2491765,1,Front Yard,PEPLER AVE,25,14
2491766,1,Front Yard,PEPLER AVE,26,14
2491767,1,Front Yard,PEPLER AVE,27,14
2491768,1,Front Yard,PEPLER AVE,28,14
2491769,1,Front Yard,PEPLER AVE,29,14
2491770,1,Front Yard,PEPLER AVE,3,14
2491771,1,Front Yard,PEPLER AVE,30,14
2491772,1,Front Yard,PEPLER AVE,31,14
2491773,1,Front Yard,PEPLER AVE,32,14
2491774,1,Front Yard,PEPLER AVE,33,14
2491775,1,Front Yard,PEPLER AVE,34,14
2491776,1,Front Yard,PEPLER AVE,35,14
2491777,1,Front Yard,PEPLER AVE,37,14
2491778,1,Front Yard,PEPLER AVE,39,14
2491779,1,Front Yard,PEPLER AVE,4,14
2491780,1,Front Yard,PEPLER AVE,40,14
2491781,1,Front Yard,PEPLER AVE,43,14
2491782,1,Front Yard,PEPLER AVE,44,14
2491783,1,Front Yard,PEPLER AVE,45,14
2491784,1,Front Yard,PEPLER AVE,46,14
2491785,1,Front Yard,PEPLER AVE,47,14
2491786,1,Front Yard,PEPLER AVE,48,14
2491787,1,Front Yard,PEPLER AVE,49,14
2491788,1,Front Yard,PEPLER AVE,50,14
2491789,1,Front Yard,PEPLER AVE,52,14
2491790,1,Front Yard,PEPLER AVE,53,14
2491791,1,Front Yard,PEPLER AVE,54,14
2491792,1,Front Yard,PEPLER AVE,55,14
2491793,1,Front Yard,PEPLER AVE,6,14
2491794,1,Front Yard,PEPLER AVE,60,14
2491795,1,Front Yard,PEPLER AVE,62,14
2491796,1,Front Yard,PEPLER AVE,63,14
2491797,1,Front Yard,PEPLER AVE,69,14
2491798,1,Front Yard,PEPLER AVE,7,14
2491799,1,Front Yard,PEPLER AVE,73,14
2491800,2,Front Yard,PEPLER AVE,8,14
2491801,1,Front Yard,PEPLER AVE,9,14
2491802,1,Front Yard,PERTH AVE,173,9
2491803,1,Widened Driveway,PERTH AVE,292,9
2491804,1,Front Yard,PERTH AVE,436,9
2491805,1,Front Yard,PERTH AVE,85,9
2491806,1,Front Yard,PETERBOROUGH AVE,118,9
2491807,1,Widened Driveway,PETERBOROUGH AVE,120,9
2491808,1,Front Yard,PETERBOROUGH AVE,33,9
2491809,1,Front Yard,PETERBOROUGH AVE,35,9
2491810,1,Front Yard,PETERBOROUGH AVE,39,9
2491811,1,Front Yard,PETERBOROUGH AVE,58,9
2491812,1,Front Yard,PETERBOROUGH AVE,65,9
2491813,1,Front Yard,PETERBOROUGH AVE,75,9
2491814,2,Widened Driveway,PETERBOROUGH AVE,76,9
2491815,1,Front Yard,PETERBOROUGH AVE,78,9
2491816,1,Front Yard,PETERBOROUGH AVE,84,9
2491817,1,Front Yard,PETERBOROUGH AVE,86,9
2491818,1,Front Yard,PETERBOROUGH AVE,90,9
2491819,1,Front Yard,PETMAN AVE,12,15
2491820,1,Front Yard,PETMAN AVE,18,15
2491821,1,Front Yard,PETMAN AVE,33,15
2491822,1,Front Yard,PETMAN AVE,36,15
2491823,1,Front Yard,PETMAN AVE,38,15
2491824,1,Front Yard,PETMAN AVE,46,15
2491825,1,Widened Driveway,PETMAN AVE,50,15
2491826,1,Front Yard,PETMAN AVE,55,15
2491827,1,Front Yard,PETMAN AVE,57,15
2491828,1,Front Yard,PETMAN AVE,6,15
2491829,1,Widened Driveway,PETMAN AVE,60,15
2491830,1,Front Yard,PEVERIL HILL N,23,12
2491831,1,Front Yard,PEVERIL HILL NORTH,3,12
2491832,1,Front Yard,PHARMACY AVE,1523,21
2491833,1,Front Yard,PICKERING ST,100,19
2491834,1,Front Yard,PICKERING ST,109,19
2491835,1,Front Yard,PICKERING ST,109A ,19
2491836,1,Front Yard,PICKERING ST,11,19
2491837,1,Front Yard,PICKERING ST,130,19
2491838,1,Front Yard,PICKERING ST,132,19
2491839,1,Front Yard,PICKERING ST,146,19
2491840,1,Boulevard Parking,PICKERING ST,166,19
2491841,2,Widened Driveway,PICKERING ST,220,19
2491842,1,Front Yard,PICKERING ST,48,19
2491843,1,Front Yard,PICKERING ST,50,19
2491844,1,Front Yard,PICKERING ST,54,19
2491845,1,Front Yard,PICKERING ST,77,19
2491846,1,Front Yard,PICKERING ST,79,19
2491847,2,Front Yard,PICKERING ST,81,19
2491848,2,Front Yard,PICKERING ST,83,19
2491849,1,Front Yard,PICKERING ST,9,19
2491850,1,Widened Driveway,PINE AVE,29,19
2491851,1,Front Yard,PINE AVE,33,19
2491852,1,Front Yard,PINE CRES,15,19
2491853,2,Front Yard,PINE CRES,52,19
2491854,1,Front Yard,PINE CRES,70,19
2491855,1,Front Yard,PINE CREST RD,100,4
2491856,1,Front Yard,PINE CREST RD,104,4
2491857,1,Front Yard,PINE CREST RD,106,4
2491858,1,Front Yard,PINE CREST RD,110,4
2491859,1,Front Yard,PINE CREST RD,81,4
2491860,1,Front Yard,PINE CREST RD,83,4
2491861,1,Front Yard,PINE CREST RD,86,4
2491862,1,Widened Driveway,PINE CREST RD,87,4
2491863,1,Widened Driveway,PINE CREST RD,92,4
2491864,1,Widened Driveway,PINE CREST RD,98,4
2491865,1,Front Yard,PINE ST,37,5
2491866,1,Front Yard,PINE ST,39,5
2491867,1,Front Yard,PINEHILL CRES,8,5
2491868,1,Front Yard,PINEWOOD AVE,108,12
2491869,1,Front Yard,PINEWOOD AVE,110,12
2491870,1,Front Yard,PINEWOOD AVE,112,12
2491871,1,Front Yard,PINEWOOD AVE,114,12
2491872,1,Front Yard,PINEWOOD AVE,116,12
2491873,1,Front Yard,PINEWOOD AVE,117,12
2491874,1,Front Yard,PINEWOOD AVE,118,12
2491875,1,Front Yard,PINEWOOD AVE,12,12
2491876,1,Front Yard,PINEWOOD AVE,122,12
2491877,1,Front Yard,PINEWOOD AVE,124,12
2491878,1,Front Yard,PINEWOOD AVE,125,12
2491879,1,Front Yard,PINEWOOD AVE,126,12
2491880,1,Front Yard,PINEWOOD AVE,127,12
2491881,1,Front Yard,PINEWOOD AVE,128,12
2491882,1,Front Yard,PINEWOOD AVE,129,12
2491883,1,Front Yard,PINEWOOD AVE,13,12
2491884,1,Front Yard,PINEWOOD AVE,131,12
2491885,1,Front Yard,PINEWOOD AVE,133,12
2491886,1,Front Yard,PINEWOOD AVE,135,12
2491887,1,Front Yard,PINEWOOD AVE,14,12
2491888,1,Front Yard,PINEWOOD AVE,140,12
2491889,1,Front Yard,PINEWOOD AVE,142,12
2491890,1,Front Yard,PINEWOOD AVE,144,12
2491891,1,Front Yard,PINEWOOD AVE,145,12
2491892,1,Front Yard,PINEWOOD AVE,147,12
2491893,1,Front Yard,PINEWOOD AVE,149,12
2491894,1,Front Yard,PINEWOOD AVE,15,12
2491895,1,Front Yard,PINEWOOD AVE,150,12
2491896,1,Front Yard,PINEWOOD AVE,151,12
2491897,1,Front Yard,PINEWOOD AVE,152,12
2491898,1,Front Yard,PINEWOOD AVE,155,12
2491899,1,Front Yard,PINEWOOD AVE,160,12
2491900,1,Front Yard,PINEWOOD AVE,162,12
2491901,1,Front Yard,PINEWOOD AVE,164,12
2491902,1,Front Yard,PINEWOOD AVE,165,12
2491903,1,Front Yard,PINEWOOD AVE,167,12
2491904,1,Front Yard,PINEWOOD AVE,168,12
2491905,1,Front Yard,PINEWOOD AVE,18,12
2491906,1,Front Yard,PINEWOOD AVE,19,12
2491907,1,Front Yard,PINEWOOD AVE,2,12
2491908,2,Front Yard,PINEWOOD AVE,26,12
2491909,1,Front Yard,PINEWOOD AVE,27,12
2491910,1,Front Yard,PINEWOOD AVE,31,12
2491911,1,Front Yard,PINEWOOD AVE,33,12
2491912,1,Front Yard,PINEWOOD AVE,43,12
2491913,1,Front Yard,PINEWOOD AVE,47,12
2491914,1,Front Yard,PINEWOOD AVE,50,12
2491915,1,Front Yard,PINEWOOD AVE,51,12
2491916,1,Front Yard,PINEWOOD AVE,53,12
2491917,1,Front Yard,PINEWOOD AVE,57,12
2491918,1,Front Yard,PINEWOOD AVE,59,12
2491919,1,Front Yard,PINEWOOD AVE,60,12
2491920,1,Front Yard,PINEWOOD AVE,61,12
2491921,1,Front Yard,PINEWOOD AVE,68,12
2491922,1,Front Yard,PINEWOOD AVE,70,12
2491923,1,Front Yard,PINEWOOD AVE,74,12
2491924,1,Front Yard,PINEWOOD AVE,77,12
2491925,1,Front Yard,PINEWOOD AVE,80,12
2491926,1,Front Yard,PINEWOOD AVE,83,12
2491927,1,Front Yard,PINEWOOD AVE,88,12
2491928,1,Front Yard,PINEWOOD AVE,97,12
2491929,1,Front Yard,PINEWOOD AVE,99,12
2491930,1,Front Yard,PLAINS RD,19,14
2491931,1,Front Yard,PLAINS RD,481,19
2491932,1,Front Yard,PLAINS RD,483,19
2491933,1,Front Yard,PLAINS RD,494,19
2491934,1,Front Yard,PLAXTON DR,28,19
2491935,1,Front Yard,PLAXTON DR,49,19
2491936,1,Front Yard,PLAXTON DR,5,19
2491937,1,Front Yard,PLAYTER BLVD,23,14
2491938,1,Front Yard,PLAYTER BLVD,25,14
2491939,1,Widened Driveway,PLAYTER BLVD,38,14
2491940,2,Front Yard,PLAYTER CRES,39,14
2491941,1,Front Yard,PLAYTER CRES,48,14
2491942,1,Front Yard,PLAYTER CRES,50,14
2491943,1,Front Yard,PLAYTER CRES,6,14
2491944,1,Widened Driveway,PLAYTER CRES,8,14
2491945,1,Front Yard,POPLAR PLAINS CRES,15,12
2491946,1,Front Yard,POPLAR PLAINS CRES,17,12
2491947,1,Front Yard,POPLAR PLAINS CRES,19,12
2491948,1,Front Yard,POPLAR PLAINS CRES,21,12
2491949,1,Front Yard,POPLAR PLAINS CRES,23,12
2491950,1,Widened Driveway,POPLAR PLAINS CRES,36,12
2491951,1,Widened Driveway,POPLAR PLAINS CRES,38,12
2491952,1,Front Yard,POPLAR PLAINS CRES,41,12
2491953,1,Front Yard,POPLAR PLAINS CRES,75,12
2491954,1,Front Yard,POPLAR PLAINS CRES,77,12
2491955,1,Front Yard,POPLAR PLAINS CRES,84,12
2491956,2,Front Yard,POPLAR PLAINS RD,11,12
2491957,1,Front Yard,POPLAR PLAINS RD,19A ,12
2491958,2,Widened Driveway,POPLAR PLAINS RD,228,12
2491959,1,Front Yard,POPLAR PLAINS RD,245,12
2491960,2,Front Yard,POPLAR PLAINS RD,47,12
2491961,1,Front Yard,POPLAR PLAINS RD,49,12
2491962,2,Front Yard,POPLAR PLAINS RD,9,12
2491963,1,Front Yard,PORTER AVE,14,5
2491964,1,Front Yard,PORTER AVE,16,5
2491965,1,Front Yard,PORTER AVE,21,5
2491966,1,Widened Driveway,POULETT ST,50,13
2491967,1,Front Yard,POWELL AVE,10,11
2491968,1,Front Yard,PRESCOTT AVE,127,9
2491969,1,Front Yard,PRESCOTT AVE,131,9
2491970,1,Front Yard,PRESCOTT AVE,131A ,9
2491971,1,Front Yard,PRESCOTT AVE,133,9
2491972,1,Front Yard,PRESCOTT AVE,133A ,9
2491973,2,Widened Driveway,PRESCOTT AVE,138,9
2491974,1,Front Yard,PRESCOTT AVE,139,9
2491975,1,Front Yard,PRESCOTT AVE,140,9
2491976,1,Front Yard,PRESCOTT AVE,141,9
2491977,1,Front Yard,PRESCOTT AVE,142,9
2491978,1,Front Yard,PRESCOTT AVE,143,9
